Student_ID,Student_Name,Age,Gender,Department,Attendance_Rate,CA_Score,MidSem_Score,Prev_CGPA,Study_Hours_Week
STU/CE/2022/07165,Ade Maikudi,18,Male,Chemical Engineering,87.2,19,8.1,2.02,5.9
STU/EE/2020/07166,Joy Nwosu,24,Female,Electrical Engineering,66.7,17.3,14.9,3.23,17.7
STU/AS/2021/07167,Oluwatosin Yakubu,24,Female,Agricultural Science,98.7,21.8,12.8,4.34,22.6
STU/M/2019/07168,Vincent Nnaji,19,Male,Mathematics,38.2,25,8.5,2.71,18
STU/BA/2021/07169,Susan Dawodu,18,Female,Business Administration,94.3,9.8,11.2,2.32,19.7
STU/M/2024/07170,Henry Akintunde,29,Male,Mathematics,98.6,25.3,17.6,4.37,17.4
STU/BA/2021/07171,Adanna Balogun,27,Female,Business Administration,65,7.2,8,1.6,9
STU/M/2019/07172,Abiodun Olamosu,22,Female,Mathematics,35.4,11.5,2.8,1.71,3.3
STU/P/2022/07173,Abiodun Oladele,21,Female,Physics,33.8,10.5,11.8,2.07,10.1
STU/P/2019/07174,Ifeoma Olajide,19,Female,Physics,15.9,12.3,11.6,1.48,8
STU/M/2024/07175,Kabir Amadi,16,Male,Medicine,67.8,13.8,6.1,2.63,10.4
STU/A/2023/07176,Chibundu Dada,20,Male,Architecture,69.4,28.7,13.4,4.45,27.8
STU/A/2021/07177,Chinonso Olayode,20,Male,Accounting,29,3.7,3.1,1.04,4.8
STU/E/2021/07178,Thomas Alao,17,Male,Economics,100,15.3,15.1,3.03,25.3
STU/ME/2021/07179,Chukwuemeka Olaniran,18,Male,Mechanical Engineering,85.1,23.3,15.7,3.68,21
STU/A/2023/07180,Fatima Okafor,29,Female,Architecture,84.9,21.5,19.9,3.62,30.7
STU/P/2022/07181,Thomas Alayande,19,Male,Physics,90,19.4,19.4,3.54,20.8
STU/MC/2021/07182,Francis Yakubu,23,Male,Mass Communication,72.3,17.6,9.7,1.53,1.1
STU/E/2022/07183,Comfort Olayanwo,27,Female,Economics,100,30,17.9,4.83,27.6
STU/S/2019/07184,Stephen Dawodu,18,Male,Statistics,100,30,20,4.91,26.3
STU/EE/2021/07185,Ogechukwu Olawoye,22,Female,Electrical Engineering,87.4,24.6,15.1,3.62,21.5
STU/CE/2020/07186,Bimpe Issa,21,Female,Civil Engineering,71.9,16.6,11.3,2.74,17.6
STU/S/2024/07187,Ikenna Ihejirika,19,Male,Statistics,92.3,26.2,15.8,3.4,24.3
STU/A/2019/07188,Ebere Olamosu,17,Female,Architecture,73.9,23.6,11.7,2.84,16.5
STU/BA/2021/07189,Ebere Ismail,23,Female,Business Administration,91.2,20.5,13.8,3.42,21.3
STU/M/2022/07190,Uju Ibrahim,16,Female,Medicine,82.8,13.1,11.4,1.77,13.1
STU/S/2019/07191,Chizaram Onu,25,Male,Statistics,97.7,30,20,4.86,32.1
STU/ME/2023/07192,Chukwuemeka Olagunju,18,Male,Mechanical Engineering,51.9,13.3,10,2.76,19.1
STU/M/2019/07193,Oluwaseun Saidu,27,Female,Mathematics,29.2,10.9,6.9,1.08,1
STU/ME/2020/07194,Leah Alayi,24,Female,Mechanical Engineering,85,26.1,13.9,3.56,10.1
STU/P/2024/07195,Oluwafemi Ogundipe,28,Female,Physics,70.6,16.8,17.7,3.5,26.1
STU/M/2019/07196,Philip Oladiran,24,Male,Medicine,65.4,18,9,1.86,4.7
STU/ME/2019/07197,Yetunde Dada,20,Female,Mechanical Engineering,51,27,17.1,4.95,22.7
STU/P/2020/07198,Sandra Obi,16,Female,Pharmacy,78.5,19.2,14.9,3.46,17.9
STU/CS/2019/07199,Obiageli Alawode,30,Female,Computer Science,97.4,20.1,18,3.74,28.1
STU/EE/2023/07200,Segun Alayanwa,27,Male,Electrical Engineering,62.9,22.6,15.4,2.92,11
STU/CE/2022/07201,Francis Fatoumbi,20,Male,Chemical Engineering,63.6,13.1,6.3,1.77,5.8
STU/B/2022/07202,Yakubu Jibrin,19,Male,Biochemistry,71.6,29.1,18.6,3.44,27.9
STU/BA/2020/07203,Onyekachi Alamu,25,Male,Business Administration,53.5,20.6,13.8,3.29,26.3
STU/ME/2022/07204,Chinwe Nwankwo,18,Male,Mechanical Engineering,71.8,20.6,18.3,4.17,27
STU/M/2022/07205,Michael Unachukwu,17,Male,Microbiology,92.2,25.2,13.2,3.74,21.8
STU/L/2021/07206,Falmata Sani,23,Female,Law,95.4,20.7,9.8,3.08,15.4
STU/M/2021/07207,Emeka Yusuf,25,Male,Mathematics,38.5,10.1,5.9,1.78,12.6
STU/P/2022/07208,Gbenga Fatoumbi,26,Male,Pharmacy,73.6,26.7,12.2,3.82,35.4
STU/EE/2020/07209,Yusuf Akindele,24,Male,Electrical Engineering,59.6,13.7,14.8,1.81,11.1
STU/A/2021/07210,Yakubu Olaposi,29,Male,Accounting,78.6,23.1,15.6,4.2,27.4
STU/E/2023/07211,Adebayo Oladele,16,Male,Economics,89.3,24.7,17.7,4.45,34.2
STU/AS/2022/07212,Felix Obi,28,Male,Agricultural Science,98.4,15.6,12.6,2.6,2.3
STU/MC/2020/07213,Oluwatosin Ume,21,Female,Mass Communication,43.7,18.2,15.7,2.27,13.8
STU/CS/2022/07214,John Alayanwa,21,Male,Computer Science,100,30,16,4.97,21.9
STU/M/2021/07215,Vincent Dauda,18,Male,Medicine,100,25.4,11.4,3.75,21.8
STU/E/2022/07216,Raliya Ukwu,29,Female,Economics,100,24.2,12.4,3.77,28.5
STU/M/2019/07217,Gift Yakubu,17,Female,Medicine,74,14.1,6.1,2.49,13.9
STU/BA/2022/07218,Ifeoma Olaleye,30,Female,Business Administration,100,24.5,20,4.66,30.1
STU/ME/2022/07219,Andrew Nnaji,20,Male,Mechanical Engineering,62.5,8.1,4,2.08,9.3
STU/A/2020/07220,Suleiman Idris,28,Male,Architecture,78.6,25.5,17.8,3.49,14.6
STU/A/2022/07221,Stephen Onu,22,Male,Architecture,100,29.8,16.3,4.95,31.5
STU/MC/2020/07222,Catherine Ume,21,Female,Mass Communication,73.8,12.2,10.7,2.38,14.2
STU/ME/2022/07223,Abubakar Olayinka,30,Male,Mechanical Engineering,55.8,21.5,7.5,2.71,15
STU/AS/2024/07224,Priscilla Balogun,18,Female,Agricultural Science,57.6,23.6,8.9,2.82,14.3
STU/M/2024/07225,Onyekachi Zakariyau,18,Male,Medicine,70.5,27.5,14,4.34,30.1
STU/M/2022/07226,Binta Olajide,16,Female,Mathematics,94.6,14.3,14.6,3.02,15.7
STU/N/2021/07227,Onyeka Olapade,29,Male,Nursing,15.5,7.5,5.6,1.41,1
STU/M/2019/07228,Chidi Olatunji,23,Male,Microbiology,89.9,26.7,20,4.74,24.3
STU/CE/2019/07229,Babatunde Olalusi,16,Male,Civil Engineering,44.9,4.3,8.1,1.06,7.1
STU/S/2020/07230,Tijani Damilola,26,Male,Statistics,57.2,13.1,8.5,1.53,4.9
STU/CS/2020/07231,Chimamanda Obi,21,Male,Computer Science,43,12.6,7.5,1.58,1
STU/ME/2021/07232,Catherine Olagunju,21,Female,Mechanical Engineering,77.9,21.1,11.1,3.28,17.1
STU/P/2021/07233,Victor Umeh,25,Male,Physics,35.9,17.8,5.5,2.16,12.1
STU/M/2020/07234,Kabir Agu,25,Male,Microbiology,63,13.1,15.6,2.95,13.3
STU/A/2019/07235,Hadiza Oladiran,16,Female,Accounting,64.5,25.1,17.5,3.05,17.9
STU/N/2024/07236,Kunle Nwachukwu,17,Male,Nursing,82,19.4,9,2.35,3.5
STU/ME/2019/07237,Nuhu Okafor,25,Male,Mechanical Engineering,47.9,24.8,10.9,3.2,20.7
STU/ME/2023/07238,Chukwudi Shehu,23,Male,Mechanical Engineering,100,30,16.1,4.98,28.5
STU/N/2023/07239,Nnamdi Onwudiwe,25,Male,Nursing,77.4,26.7,18.4,3.94,26.4
STU/A/2022/07240,Ayo Nuhu,16,Male,Architecture,97.9,29.5,16.3,3.84,24.5
STU/CE/2022/07241,Damilola Damilola,23,Male,Civil Engineering,28.4,15.2,10.4,2.15,20
STU/A/2020/07242,Favour Amadi,22,Female,Accounting,85.3,21.4,14.4,2.9,21.1
STU/L/2020/07243,Aisha Zakariyau,29,Female,Law,100,24.3,14.7,4.2,23.7
STU/M/2020/07244,Shehu Umeh,27,Male,Microbiology,100,20.6,11.3,2.7,14
STU/ME/2022/07245,David Adewale,19,Male,Mechanical Engineering,53.4,22.2,13.9,2.97,15.9
STU/E/2019/07246,Leah Adebisi,27,Female,Economics,100,28.1,17.6,4.91,32.6
STU/P/2019/07247,Oluwakemi Olaolu,17,Female,Pharmacy,45.3,11.9,5.4,1.25,4.1
STU/MC/2020/07248,Dele Damilola,25,Male,Mass Communication,47.9,19.2,10.8,2.22,12.2
STU/L/2022/07249,Usman Odunbaku,17,Male,Law,69.8,28.7,11.7,3.81,18.2
STU/CE/2020/07250,Tola Fatoumbi,19,Female,Civil Engineering,69.6,11.1,8.1,2.08,4.8
STU/L/2019/07251,Chidinma Bewaji,29,Female,Law,61,16.4,6.2,1.88,8.9
STU/CS/2021/07252,Kemi Alayo,26,Female,Computer Science,100,24.3,17.5,4.41,25.5
STU/CS/2020/07253,Bimpe Ogundele,19,Female,Computer Science,86.3,22.6,10.5,4.14,29.3
STU/ME/2022/07254,Remi Saidu,23,Female,Mechanical Engineering,100,20.8,20,4.36,35.9
STU/P/2019/07255,Philip Olayanwo,29,Male,Pharmacy,50,15.9,11,2.13,7.9
STU/E/2020/07256,Haruna Olawoye,21,Male,Economics,100,30,14.6,4.1,27.8
STU/M/2019/07257,Rose Ukwuoma,17,Female,Mathematics,47.5,9.9,11.2,2.94,16.6
STU/L/2022/07258,Musa Olayemi,26,Male,Law,24.2,14.3,9.9,2.08,14.9
STU/MC/2019/07259,Danladi Afor,22,Male,Mass Communication,90.8,23.1,19,3.91,21.3
STU/CS/2021/07260,Nike Saidu,25,Female,Computer Science,100,27.1,14.8,3.89,18.8
STU/S/2023/07261,Gbenga Chukwu,29,Male,Statistics,53.5,16.5,5.2,1.66,10.8
STU/CE/2022/07262,Garba Ogunleye,21,Male,Chemical Engineering,85.3,30,20,4.76,42.9
STU/BA/2020/07263,Sola Zannah,24,Male,Business Administration,33,12.8,11.9,1.24,2.9
STU/AS/2023/07264,Aliyu Lawal,22,Male,Agricultural Science,78.6,29.4,20,4.58,28
STU/S/2024/07265,Joshua Jibrin,23,Male,Statistics,62.6,20,14.2,3.41,25.4
STU/M/2023/07266,Biodun Ogunwale,29,Male,Medicine,41.7,0,8.3,1.18,9.8
STU/M/2019/07267,Abigail Alayanwa,20,Female,Mathematics,37.4,6.8,7,1.19,10.9
STU/A/2023/07268,Kunle Nwosu,16,Male,Architecture,77.5,15.8,13.9,2.49,19.8
STU/A/2020/07269,Susan Okeke,25,Female,Architecture,60.9,21.2,11.1,2.77,14.2
STU/N/2022/07270,Vincent Olanubi,20,Male,Nursing,19,13.3,8.4,1.65,14.9
STU/CE/2023/07271,Patience Eze,19,Female,Civil Engineering,27.7,8.5,9,1.32,6.1
STU/A/2022/07272,Ronke Bashorun,24,Female,Accounting,93.3,25.8,16.2,4.58,32.7
STU/P/2021/07273,Catherine Alao,19,Female,Physics,47.4,3.9,14,1.71,3
STU/M/2021/07274,Asiya Oduola,18,Female,Microbiology,46.2,13.4,9.8,1.75,11.4
STU/CE/2020/07275,Abigail Olanipekun,16,Female,Civil Engineering,80.4,25.2,16.1,4.05,29.4
STU/L/2020/07276,Sadiq Alabi,27,Male,Law,40.4,18,8.3,2.91,14.1
STU/P/2024/07277,Priscilla Fatoumbi,25,Female,Pharmacy,77.2,19.9,15.5,2.62,14.4
STU/M/2023/07278,Victor Unachukwu,17,Male,Medicine,68.6,23.5,16.6,3.84,21.7
STU/CS/2021/07279,Oluwabunmi Ogbu,16,Female,Computer Science,60.2,17.9,17.2,3.44,24.6
STU/A/2024/07280,Precious Alabi,18,Female,Architecture,78,27.3,20,4.25,27.1
STU/MC/2022/07281,Philip Alabi,16,Male,Mass Communication,39.2,14.7,9.3,1.4,19.4
STU/E/2024/07282,Bisi Alayo,19,Male,Economics,81.5,30,16.5,3.97,20.4
STU/A/2024/07283,Regina Aladesanmi,16,Female,Accounting,92.6,19,9.8,2.48,16.7
STU/A/2024/07284,John Nuhu,20,Male,Architecture,100,19,16.9,3.33,19.8
STU/M/2020/07285,Chinyere Nuhu,28,Female,Medicine,80.2,24.1,16.1,3.63,15.2
STU/P/2020/07286,Titi Nwachukwu,21,Female,Pharmacy,83.3,25.3,20,4.83,38.1
STU/EE/2024/07287,Ikenna Olayemi,20,Male,Electrical Engineering,73.2,19.8,14.4,3.1,27.2
STU/N/2021/07288,Nnenna Ogbu,29,Female,Nursing,59,24.9,12.6,2.75,9.5
STU/A/2020/07289,Nkechi Jibrin,21,Female,Architecture,59.5,17,9,2.5,5.8
STU/B/2021/07290,Priscilla Okafor,20,Female,Biochemistry,96.9,24.4,13.7,3.84,25.5
STU/CE/2020/07291,Bose Okafor,24,Female,Civil Engineering,83.2,10.6,9.5,2.23,8
STU/M/2023/07292,Onyeka Olawoye,16,Male,Microbiology,100,30,17.7,4.79,32.4
STU/A/2023/07293,Priscilla Olayode,18,Female,Accounting,29.4,14,10.4,2.33,17.5
STU/MC/2019/07294,Uchenna Opara,24,Male,Mass Communication,98,17.9,8.9,2.43,15.6
STU/B/2024/07295,Grace Olagunju,30,Female,Biochemistry,80.1,20.4,13.6,3.28,18.9
STU/M/2024/07296,Uzoamaka Oladiran,16,Female,Microbiology,57.4,18,8.7,2.33,16.6
STU/M/2024/07297,Tola Olalusi,18,Female,Medicine,76.9,24.1,19.2,4.2,22
STU/P/2024/07298,Abdullahi Ihejirika,23,Male,Physics,94,27.9,18.9,3.89,17
STU/M/2023/07299,Oluwaseun Yusuf,21,Female,Mathematics,54.9,21.4,15.4,3.31,14.8
STU/AS/2020/07300,Nkechi Ugwuanyi,19,Female,Agricultural Science,45.2,1.2,7,1.1,7.3
STU/E/2021/07301,Faith Damilola,17,Female,Economics,78.9,15.4,6.8,2.8,14.2
STU/EE/2019/07302,Titi Amadi,25,Female,Electrical Engineering,95.5,20.7,20,4.45,14.5
STU/P/2021/07303,Falmata Fatoumbi,19,Female,Physics,87.8,27.8,18.9,4.59,30.8
STU/P/2020/07304,Victor Adeyemi,21,Male,Pharmacy,53.3,17.6,4,1.7,1
STU/AS/2021/07305,Mark Afor,18,Male,Agricultural Science,100,30,20,4.7,31.2
STU/P/2021/07306,Safiya Shuaibu,26,Female,Pharmacy,45.8,9.2,6.8,1.81,21.1
STU/BA/2020/07307,James Ogbu,26,Male,Business Administration,59.1,26.1,17.4,3.92,21.5
STU/CE/2019/07308,Nnenna Bewaji,20,Female,Chemical Engineering,100,30,17.2,4.71,39.1
STU/CS/2023/07309,Wura Afor,16,Female,Computer Science,62.9,14.8,10.5,2.81,18.1
STU/M/2021/07310,Binta Olayemi,17,Female,Mathematics,72.6,19.7,15,2.76,19.2
STU/M/2021/07311,Nkechi Oladiran,24,Female,Mathematics,43.7,19.9,12.5,2.64,17.1
STU/CE/2021/07312,George Yusuf,27,Male,Civil Engineering,45.9,23.6,9.4,3.22,26.6
STU/S/2020/07313,Ifeanyi Ume,28,Male,Statistics,48,15.4,7.8,2.01,20.2
STU/AS/2024/07314,Favour Muhammed,22,Female,Agricultural Science,26.5,17.1,7.4,2.47,14.6
STU/BA/2023/07315,Ronke Amadi,22,Female,Business Administration,83,27.4,20,3.78,21.2
STU/ME/2022/07316,Chimamanda Olatunji,16,Male,Mechanical Engineering,42,20.5,8.9,2.61,16.1
STU/CS/2021/07317,Chinwe Olaposi,17,Male,Computer Science,49.3,14.2,11.5,2.62,9.4
STU/MC/2019/07318,Sandra Uzoma,28,Female,Mass Communication,83.3,21.8,9.7,2.37,18.2
STU/L/2020/07319,Naomi Ogunsola,23,Female,Law,29,6.2,2.3,1.14,8.6
STU/N/2019/07320,Uju Zannah,17,Female,Nursing,43.2,4.1,3.4,1.3,5.6
STU/A/2021/07321,Adebayo Adesanya,27,Male,Architecture,38.3,14.7,3.2,1.07,13.9
STU/S/2021/07322,Remi Agu,23,Male,Statistics,90.4,28.1,16.4,4.86,32.3
STU/A/2024/07323,Andrew Alayande,24,Male,Accounting,70.5,21.1,11.7,3.31,10.5
STU/P/2022/07324,Yakubu Ogunsola,16,Male,Physics,73.6,23,14,3.63,19.3
STU/B/2022/07325,Oluwafunmilayo Oladipo,27,Female,Biochemistry,87,25.6,20,3.87,23.3
STU/A/2021/07326,Deborah Dawodu,23,Female,Accounting,80.5,5.5,6.2,1.65,5.2
STU/S/2021/07327,Remi Zakariyau,27,Female,Statistics,66.9,13.8,9.1,2.8,12.6
STU/CE/2020/07328,Ayo Akinola,22,Male,Civil Engineering,59.8,14.1,10.9,2.34,11.2
STU/E/2023/07329,Usman Uzoma,21,Male,Economics,38.7,8.2,11.4,2.37,19.9
STU/E/2024/07330,David Saidu,16,Male,Economics,69.7,22.6,13.7,2.92,19
STU/P/2023/07331,Yusuf Olayemi,30,Male,Pharmacy,71,14.5,10,2.59,21.4
STU/S/2019/07332,Nuhu Zannah,24,Male,Statistics,100,25.5,20,4.88,22.6
STU/P/2021/07333,Lydia Lawal,19,Female,Physics,92.4,20.4,12.9,4.15,22.4
STU/CS/2022/07334,Nana Adeyemi,30,Female,Computer Science,94.7,24.6,20,3.97,24.1
STU/B/2021/07335,Monday Ogundipe,26,Male,Biochemistry,100,26.6,19.3,4.15,23.1
STU/M/2020/07336,Kunle Chukwu,18,Male,Microbiology,71.9,13.2,8.6,1.99,11.1
STU/S/2022/07337,Usman Nwosu,26,Male,Statistics,100,25.2,16.9,4.63,23.7
STU/P/2019/07338,Femi Biobaku,16,Male,Physics,74.5,13.7,19.5,3.03,16.5
STU/M/2021/07339,Binta Ogunleye,26,Female,Medicine,86.7,30,18,4.82,23.5
STU/E/2024/07340,Kunle Muhammed,29,Male,Economics,77.9,20.8,12.4,2.58,13
STU/ME/2020/07341,Rotimi Alayo,20,Male,Mechanical Engineering,78.9,20.9,8.6,2.66,12.6
STU/EE/2024/07342,Ade Nwosu,22,Male,Electrical Engineering,31.4,4.7,6.6,1.41,11.2
STU/M/2024/07343,Aliyu Nnaji,30,Male,Microbiology,73.1,15.9,12.8,3.11,23
STU/CE/2021/07344,Yemi Adesanya,20,Female,Civil Engineering,100,21.9,17.1,3.78,27.5
STU/CE/2024/07345,Joseph Ogunmola,20,Male,Civil Engineering,68.9,25.2,18.5,3.52,19.9
STU/P/2023/07346,Abdullahi Zakariyau,29,Male,Pharmacy,75.5,29.3,20,4.08,28.5
STU/B/2024/07347,Sadiq Akintunde,18,Male,Biochemistry,42.7,4.8,10.6,1.26,8
STU/B/2022/07348,Oluwafunmilayo Alayande,25,Female,Biochemistry,84.7,24.9,17.5,4.13,20.8
STU/P/2019/07349,Paul Obi,18,Male,Pharmacy,67.8,16.5,17,2.5,27.2
STU/CE/2022/07350,Francis Kadiri,17,Male,Civil Engineering,87,19.4,11.6,3.34,20.5
STU/B/2022/07351,Wura Agu,29,Female,Biochemistry,50.2,15.8,13.6,2.52,9.9
STU/ME/2023/07352,Hauwa Alamu,27,Female,Mechanical Engineering,38.7,4.4,8.1,1.13,2.5
STU/CE/2024/07353,Ife Ukwu,18,Female,Chemical Engineering,29.9,4.8,4.8,1.17,1
STU/A/2019/07354,Onyeka Ogunsola,27,Male,Accounting,97.5,23.6,18.7,4.63,26.8
STU/CE/2022/07355,Chibundu Umeora,20,Male,Chemical Engineering,43.3,9.8,9.3,1.39,9.3
STU/L/2019/07356,Hassan Ismail,29,Male,Law,72,18.1,13.3,2.49,16.8
STU/N/2022/07357,Bilkisu Ukwuoma,28,Female,Nursing,100,27.7,19.3,4.47,24.2
STU/P/2021/07358,Aminu Adesanya,24,Male,Pharmacy,48.8,7.8,3.5,1.24,5.8
STU/B/2020/07359,Nuhu Akintoye,21,Male,Biochemistry,82,18.4,13.7,3,23
STU/MC/2024/07360,Oluwatosin Ismail,23,Female,Mass Communication,70.4,10.5,9.7,2.23,13.7
STU/AS/2021/07361,Mary Alayemi,19,Female,Agricultural Science,67.3,22,14.2,3.85,21.3
STU/AS/2019/07362,Uloma Uzoma,18,Female,Agricultural Science,62.1,12,6.9,2.62,11.7
STU/ME/2019/07363,George Lawal,22,Male,Mechanical Engineering,76.5,26.5,17.2,3.43,22.9
STU/M/2022/07364,Sarah Chukwu,21,Female,Medicine,100,30,19.7,4.36,21.4
STU/AS/2024/07365,Emmanuel Ogunmola,22,Male,Agricultural Science,40.9,8.1,12.6,2,2.9
STU/CE/2022/07366,Andrew Aladesanmi,26,Male,Civil Engineering,100,29.3,15.6,4.51,34.3
STU/CS/2022/07367,Adebayo Obi,26,Male,Computer Science,91.6,30,19.1,4.67,25.3
STU/CE/2020/07368,Felix Alade,27,Male,Civil Engineering,84.2,13.9,13.3,3.77,16.8
STU/L/2019/07369,Lanre Afor,19,Male,Law,62.2,16,9.7,2.44,14
STU/N/2022/07370,Chidi Aladesanmi,21,Male,Nursing,82.6,16.6,11.2,2.89,18.4
STU/MC/2019/07371,Priscilla Adeyemi,28,Female,Mass Communication,52.4,15.3,9.8,1.54,20
STU/N/2019/07372,Thomas Oladele,25,Male,Nursing,62.2,11.3,8,2.32,13.7
STU/CS/2020/07373,Ogechi Uzoma,24,Female,Computer Science,95.4,22.9,15.8,4.35,23.5
STU/M/2023/07374,Rachel Oladoja,21,Female,Medicine,56.7,10.6,9,1.64,7.2
STU/ME/2020/07375,Rebecca Ogunsanya,25,Female,Mechanical Engineering,69,26,20,4.3,31
STU/A/2020/07376,Chidera Olanike,27,Male,Architecture,61.6,16.5,11.7,2.53,17
STU/P/2021/07377,Sadiq Ogbu,23,Male,Physics,76.1,21.6,18.2,3,12.6
STU/BA/2019/07378,Tobi Nze,21,Male,Business Administration,62.5,13.7,6.8,1.03,7.5
STU/ME/2020/07379,Uche Okoro,30,Male,Mechanical Engineering,93.6,29.4,20,4.8,26.6
STU/E/2019/07380,Jide Saidu,22,Male,Economics,36.5,12.7,11.4,2.1,15.1
STU/P/2024/07381,Bello Dawodu,18,Male,Physics,68.4,26,14.9,3.78,14.4
STU/P/2020/07382,Laraba Olaniran,17,Female,Pharmacy,78.5,25.9,20,4.63,30.8
STU/BA/2020/07383,Bisi Ogunsola,28,Male,Business Administration,88,30,20,4.99,23.6
STU/EE/2020/07384,Abigail Balogun,22,Female,Electrical Engineering,59.5,17.3,10.3,2.88,12.4
STU/BA/2020/07385,Kemi Ogundipe,24,Female,Business Administration,72.7,17.4,14.1,2.89,15.9
STU/AS/2019/07386,Adaeze Nnaji,19,Female,Agricultural Science,45.4,10.3,13.2,2.04,9.9
STU/N/2024/07387,Kemi Aladesanmi,30,Female,Nursing,55.2,7.9,5.7,1.45,4.5
STU/L/2021/07388,Chukwuemeka Fayemi,25,Male,Law,56.9,10.4,8.9,1.67,9.6
STU/S/2024/07389,Stephen Alabi,24,Male,Statistics,71.6,19.4,14.2,3.62,27.4
STU/EE/2023/07390,Tunde Akindele,23,Male,Electrical Engineering,100,29.8,19.5,4.99,32.8
STU/M/2023/07391,Matthew Ogunsanya,25,Male,Medicine,55.7,16,10.9,2.32,19.5
STU/N/2023/07392,Ebuka Adesanya,17,Male,Nursing,82.8,16.8,12.8,2.73,20.3
STU/M/2019/07393,Leah Adeyemi,18,Female,Mathematics,77.6,25.2,18.2,3.69,10.2
STU/M/2020/07394,Ade Olayiwola,22,Male,Microbiology,49.6,12.1,7.8,1.85,8.9
STU/A/2023/07395,Chimamanda Afolabi,23,Male,Accounting,61.1,21,16.9,2.92,20.7
STU/N/2021/07396,Ayo Bashorun,16,Male,Nursing,100,23.4,20,4.8,26.6
STU/MC/2020/07397,Ifeanyi Lawal,21,Male,Mass Communication,83.2,30,20,4.93,28.8
STU/CE/2019/07398,Joseph Banjo,20,Male,Chemical Engineering,25.6,7.2,5,1.01,11.3
STU/CE/2022/07399,Emmanuel Nwachukwu,24,Male,Chemical Engineering,74.9,11.8,15,1.49,3.5
STU/S/2019/07400,Femi Akinola,17,Male,Statistics,70.1,10.6,8,2.04,9.9
STU/P/2019/07401,Onyeka Oladiran,18,Male,Pharmacy,62.8,14.9,12.8,3.16,16.5
STU/ME/2023/07402,Chibueze Saidu,25,Male,Mechanical Engineering,40.1,14.6,12.9,2.85,12.2
STU/N/2023/07403,Stephen Chukwu,29,Male,Nursing,64.4,27.7,16.9,4.78,21.8
STU/AS/2022/07404,Yusuf Balogun,20,Male,Agricultural Science,25.6,6.9,8.9,1.15,9
STU/N/2022/07405,Shehu Adeyemi,21,Male,Nursing,100,28.7,20,4.53,20.5
STU/ME/2021/07406,Joseph Alamu,26,Male,Mechanical Engineering,14.3,12.2,4.2,1.04,8.9
STU/CE/2022/07407,Daniel Oladipo,27,Male,Chemical Engineering,39.2,1.8,6.6,1.26,10.2
STU/CE/2023/07408,Akunna Ihejirika,29,Female,Chemical Engineering,49,9.6,12.4,2.26,10.4
STU/BA/2019/07409,Favour Fatoumbi,29,Female,Business Administration,76.7,15.7,16.1,3.02,16.6
STU/B/2023/07410,Comfort Oladiran,22,Female,Biochemistry,55.5,20.8,10.4,2.79,5.8
STU/A/2024/07411,Obiageli Odum,28,Female,Accounting,79,22.2,16.3,3.93,34.8
STU/BA/2019/07412,Ade Bewaji,26,Male,Business Administration,97.1,29.1,13.5,4.47,27.2
STU/L/2022/07413,Wura Sani,16,Female,Law,89.7,24.6,13.3,3.63,20.3
STU/B/2020/07414,Tobi Nze,28,Male,Biochemistry,62,16.7,11.6,3.16,17.5
STU/P/2024/07415,Mercy Fatoumbi,19,Female,Pharmacy,80.6,24,20,4.39,24.4
STU/M/2023/07416,Victor Shehu,29,Male,Mathematics,95.4,30,20,4.67,21.2
STU/S/2020/07417,Adebayo Akintunde,22,Male,Statistics,13.2,21.9,19.8,4.02,26.4
STU/EE/2023/07418,Ogechi Sani,24,Female,Electrical Engineering,100,30,14.7,4.28,24.1
STU/A/2021/07419,Suleiman Ukwu,28,Male,Architecture,43.1,6.8,6.6,1.58,1
STU/B/2022/07420,Samuel Nwachukwu,26,Male,Biochemistry,19.6,16,12.7,1.66,10.6
STU/P/2022/07421,Raliya Ume,22,Female,Physics,59.9,10.3,4.3,1.23,14.2
STU/N/2019/07422,Paul Ogunsanya,23,Male,Nursing,86.7,28.5,17.8,4.12,24.6
STU/B/2024/07423,Vincent Fatoye,23,Male,Biochemistry,81.2,21.5,10,3.36,19.4
STU/BA/2023/07424,Ifeanyi Uzoma,18,Male,Business Administration,31.6,16.4,12.1,2.22,10.6
STU/EE/2021/07425,Ruth Eze,16,Female,Electrical Engineering,61.9,16.9,13.6,2.38,14.1
STU/A/2019/07426,Idris Okoro,29,Male,Architecture,31.1,15.1,6.1,1.02,1
STU/P/2021/07427,Comfort Ibrahim,25,Female,Physics,30.2,11.5,6.8,1.36,16.5
STU/E/2020/07428,Tobi Ihejirika,26,Male,Economics,54.7,22.7,9.7,2.64,8.9
STU/A/2023/07429,Favour Idris,19,Female,Accounting,38.6,0,8.1,1.56,15.4
STU/P/2021/07430,Matthew Olapade,28,Male,Pharmacy,78,21.9,5.6,1.76,5.9
STU/B/2019/07431,Raliya Ogundele,26,Female,Biochemistry,74.6,20.2,11.8,2.4,4.3
STU/CE/2021/07432,Favour Oduola,18,Female,Civil Engineering,44.8,21.5,14.4,2.4,3.8
STU/M/2024/07433,Kelechi Fatoumbi,16,Male,Mathematics,97.6,19,16.9,4.51,19.4
STU/M/2022/07434,Kabir Ogunsanya,18,Male,Microbiology,51.6,15.5,5.8,2.18,14.4
STU/B/2021/07435,Ikenna Okonkwo,26,Male,Biochemistry,48.9,15,15.3,2.01,13
